Núm.,Tipo,Estado,Descripción,Usuario Reporta,Solicitado a,Auditor Global,Proceso,Fecha de Creación,Fecha Cierre,Norma y Numeral,Acción Eficaz,Acción Correctiva,%Avance Eficaz,%Avance Plan de Acciones
1562,No Conformidad,Abierta,18. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con: No cumple con todos los criterios aplicable a los servicios.,Administrador,calidad,,Gestión de Recursos,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,2. Infraestructura,,,,
1563,No Conformidad,Abierta,22. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con: Revisar estándar transversal.,Administrador,calidad,,Gestión de Recursos,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,3. Dotación,,,,
1564,No Conformidad,Abierta,22.3. Elementos para sujeción física para pacientes adultos y pediátricos: No cuenta con elementos para sujeción física para pacientes adultos y pediátricos.,Administrador,calidad,,Gestión de Recursos,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,3. Dotación,,,,
1565,No Conformidad,Abierta,22.4. Equipo de toracostomia: No cuenta con equipo de toracostomia.,Administrador,calidad,,Gestión de Recursos,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,3. Dotación,,,,
1566,No Conformidad,Abierta,"22.5. Carro de paro para paciente adulto y pediátrico: No cuenta con dotacion a paciente pediatrico, laringoscopio sin esterilizar.",Administrador,calidad,,Gestión de Recursos,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,3. Dotación,,,,
1567,No Conformidad,Abierta,"23.2. Tensiómetro adulto y pediátrico: Cuenta con tensiómetro adulto, no cuenta con tensiometro pediátrico.",Administrador,calidad,,Gestión de Recursos,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,3. Dotación,,,,
1568,No Conformidad,Abierta,"23.3. Fonendoscopio adulto y pediátrico: Cuenta con fonendoscopio adulto, no cuenta con fonendoscopio pediátrico.",Administrador,calidad,,Gestión de Recursos,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,3. Dotación,,,,
1569,No Conformidad,Abierta,23.4. Termómetro: No cuenta con termometro.,Administrador,calidad,,Gestión de Recursos,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,3. Dotación,,,,
1570,No Conformidad,Abierta,23.8. Martillo de reflejos: No cuenta con martillo de reflejos.,Administrador,calidad,,Gestión de Recursos,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,3. Dotación,,,,
1571,No Conformidad,Abierta,24.3. Equipo de pequeña cirugía: No cuenta con equipo de pequeña cirugía.,Administrador,calidad,,Gestión de Recursos,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,3. Dotación,,,,
1572,No Conformidad,Abierta,24.4. Dotación requerida conforme con lo documentado en el estándar de procesos prioritarios: En el estándar de procesos prioritarios no describe la dotación requerida para el servicio.,Administrador,calidad,,Gestión de Recursos,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,3. Dotación,,,,
1573,No Conformidad,Abierta,24.6. Succión. Puede ser suministrado mediante sistema de vacio o mediante aspirador: No cuenta con succión.,Administrador,calidad,,Gestión de Recursos,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,3. Dotación,,,,
1574,No Conformidad,Abierta,26.2. Dotación requerida conforme con lo documentado en el estándar de procesos prioritarios: En el estándar de procesos prioritarios no describe la dotación requerida para el servicio.,Administrador,calidad,,Gestión de Recursos,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,3. Dotación,,,,
1575,No Conformidad,Abierta,26.3. Oxigeno medicinal que puede ser suministrado mediante salida de oxigeno medicinal o mediante oxigeno medicinal portátil por camilla: No cuenta con oxígeno medicinal.,Administrador,calidad,,Gestión de Recursos,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,3. Dotación,,,,
1576,No Conformidad,Abierta,26.4. Succión. Puede ser suministrado mediante sistema de vacío o mediante aspirador: No cuenta con succion.,Administrador,calidad,,Gestión de Recursos,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,3. Dotación,,,,
1577,No Conformidad,Abierta,28.2. Mesa auxiliar rodante: No cuenta con mesa auxilixar rodante.,Administrador,calidad,,Gestión de Recursos,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,3. Dotación,,,,
1578,No Conformidad,Abierta,28.3. Aspirador para cada camilla: No cuenta con aspirador para cada camilla.,Administrador,calidad,,Gestión de Recursos,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,3. Dotación,,,,
1579,No Conformidad,Abierta,"28.4. Monitor de signos vitales con accesorios adultos o pediátricos que cuenta como mínimo con: Monitor de signos: marca: comen, modelo: star8000E serie: e7210512150, el equipo no funciona, la pantalla se queda desde el inicio. Se le sugiere al prestador la dotación de este equipo de manera inmediata.",Administrador,calidad,,Gestión de Recursos,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,3. Dotación,,,,
1580,No Conformidad,Abierta,"28.4.1. Trazado electrocardiográfico: Cuenta con accesorio, el equipo no funciona.",Administrador,calidad,,Gestión de Recursos,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,3. Dotación,,,,
1581,No Conformidad,Abierta,"28.4.2. Presión no invasiva: Cuenta con accesorio, el equipo no funciona.",Administrador,calidad,,Gestión de Recursos,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,3. Dotación,,,,
1582,No Conformidad,Abierta,"28.4.3. Saturación de oxigeno: Cuenta con accesorio, el equipo no funciona.",Administrador,calidad,,Gestión de Recursos,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,3. Dotación,,,,
1583,No Conformidad,Abierta,"28.4.4. Temperatura: Cuenta con accesorio, el equipo no funciona.",Administrador,calidad,,Gestión de Recursos,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,3. Dotación,,,,
1584,No Conformidad,Abierta,28.6. Lámpara o fuente de iluminación movil o fija: Cuenta con lámpara.,Administrador,calidad,,Gestión de Recursos,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,3. Dotación,,,,
1585,No Conformidad,Abierta,"28.7. Carro de paro: El monitor del carro de paro no funciona, se le sugiere al prestador la dotación de este equipo de manera inmediata.",Administrador,calidad,,Gestión de Recursos,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,3. Dotación,,,,
1586,No Conformidad,Abierta,34. Cumple con los Criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con: Mo cumple con los criterios que le sean aplicables de todos los servicios.,Administrador,calidad,,Gestión de Recursos,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,"4. Medicamentos, dispositivos médicos e insumos",,,,
1587,No Conformidad,Abierta,36. Cumple con los criterios definidos en todos los servicios y adicionalmente cuenta con la siguiente información documentada: Ver transversal procesos prioritarios.,Administrador,calidad,,Misionales,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,5. Procesos Prioritarios,,,,
1588,No Conformidad,Abierta,36.1. Ronda médica de evolución diaria de pacientes: La ESE presenta PR-MI-HO-01 ronda de seguridad del paciente lo cual no es alugar a lo solicitado en el presente criterio.,Administrador,calidad,,Misionales,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,5. Procesos Prioritarios,,,,
1589,No Conformidad,Abierta,"36.3. Entrega de turno por parte de enfermería y de medicina: La ESE presenta documento PT-MI-CE-29 protocolo de recibo y entrega de turno el cual tiene como objetivo establecer las actividades necesarias para la correcta entrega y recibo de turno que garanticen la continuidad en la prestación de los servicios dicha entrega y recibo de turno se registra en la historia clínica del paciente, no se cuenta con soporte de socialización de dicho documento, por lo tanto no se puede garantizar que dich...",Administrador,calidad,,Misionales,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,5. Procesos Prioritarios,,,,
1590,No Conformidad,Abierta,"36.4. Control de líquidos: La ESE presenta documento PT-MI-HO-22 protocolo control de líquidos administrados y eliminados en el cual se relaciona los elementos e insumos necesarios, los elementos de protección personal, no se cuenta con soporte de socialización de dicho documento por lo tanto no se puede garantizar que estén en ejecución.",Administrador,calidad,,Misionales,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,5. Procesos Prioritarios,,,,
1591,No Conformidad,Abierta,"36.5. Plan de cuidados de enfermería: La ESE presenta formato de plan de cuidados de enfermería el cual ya está estandarizado por patología, no se cuenta con documento macro del plan de cuidados al igual que no se cuenta con soporte de socialización de dicho documento por lo que no se puede garantizar que dicho plan de enfermería se este ejecutando.",Administrador,calidad,,Misionales,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,5. Procesos Prioritarios,,,,
1592,No Conformidad,Abierta,"36.7. Sujeción de pacientes: La ESE presenta documento PT-MI-UR-55 protocolo de inmovilización paciente inconsciente y psiquiátrico el cual tiene como objetivo establecer las actividades que garanticen la correcta inmovilización del paciente, al momento de la verificación no se cuenta con soporte de socialización.",Administrador,calidad,,Misionales,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,5. Procesos Prioritarios,,,,
1593,No Conformidad,Abierta,"36.9. Cateterismo vesical: La ESE presenta documento PT-MI-UR-14 protocolo prevención y paso de sonda vesical el cual tiene como objetivo disminuir el riesgo de infección en el tracto urinario mediante una correcta técnica aséptica, al momento de la verificación no se cuenta con soporte de socialización ni medición de adherencia por lo que no se puede garantizar que dicho documento se encuentre ejecutado por lo anterior el prestador no cumple con el criterio verificado.",Administrador,calidad,,Misionales,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,5. Procesos Prioritarios,,,,
1594,No Conformidad,Abierta,36.10. Preparación para la toma de imágenes diagnósticas: No cuenta con la informacion solicitada.,Administrador,calidad,,Misionales,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,5. Procesos Prioritarios,,,,
1595,No Conformidad,Abierta,36.11. Información a familiares o responsables sobre el estado de salud del paciente: No cuenta con la informacion solicitada.,Administrador,calidad,,Misionales,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,5. Procesos Prioritarios,,,,
1596,No Conformidad,Abierta,"36.13. Selección y clasificación de pacientes - TRIAGE: La ESE cuenta con documento PT-MI-UR-29 protocolo de triage el cual tiene como objetivo definir las pautas que permitan priorizar la atención de los pacientes a su llegada a urgencias atreves de una evaluación rápida de enfermería, al momento de la verificación no se cuenta socialización ni medición de adherencia por lo que no se puede garantizar que el documento se encuentre en ejecución.",Administrador,calidad,,Misionales,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,5. Procesos Prioritarios,,,,
1597,No Conformidad,Abierta,36.15. Criterios clínicos para la ubicación y atención de pacientes en el ambiente de transición: No cuenta con la informacion solicitada.,Administrador,calidad,,Misionales,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,5. Procesos Prioritarios,,,,
1598,No Conformidad,Abierta,"36.16. Criterios clínicos para referir y recibir a un usuario a servicios de consulta externa, hospitalización u otros servicios de cualquier complejidad: No cuenta con la informacion solicitada.",Administrador,calidad,,Misionales,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,5. Procesos Prioritarios,,,,
1599,No Conformidad,Abierta,36.17. Identificación de pacientes que por su condición clínica pueden ser tratados en su domicilio: No cuenta con la informacion solicitada.,Administrador,calidad,,Misionales,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,5. Procesos Prioritarios,,,,
1600,No Conformidad,Abierta,36.18. Identificación de pacientes que por su condición clínica pueden ser derivados a servicios de consulta externa que cuenten con la estrategia de consulta prioritaria: No cuenta con la informacion solicitada.,Administrador,calidad,,Misionales,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,5. Procesos Prioritarios,,,,
1601,No Conformidad,Abierta,36.19. Manejo de urgencias que incluya: No cuenta con toda la informacion documentada.,Administrador,calidad,,Misionales,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,5. Procesos Prioritarios,,,,
1602,No Conformidad,Abierta,"36.19.2. Agitación psicomotora, conducta suicida y agresión a terceros: La ESE cuenta con documento PT-MI-UR-47 paciente agitado en el servicio de urgencia el cual dicta los lineamientos y estrategias para el manejo del paciente agitado, conducta suicida y agresión a terceros, el cual no se encuentra socializado.",Administrador,calidad,,Misionales,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,5. Procesos Prioritarios,,,,
1603,No Conformidad,Abierta,"36.19.3. Agudización de síntomas psiquiatricos e intervención en crisis: La ESE cuenta con documento PT-MI-UR-47 paciente agitado en el servicio de urgencia el cual dicta los lineamientos y estrategias para el manejo del paciente agitado, conducta suicida y agresion a terceros, el cual no se encuentra socializado.",Administrador,calidad,,Misionales,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,5. Procesos Prioritarios,,,,
1604,No Conformidad,Abierta,"36.21. Información al paciente sobre recomendaciones al egreso, criterios de reingreso, controles y posibles complicaciones: No cuenta con la informacion solicitada.",Administrador,calidad,,Misionales,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,5. Procesos Prioritarios,,,,
1605,No Conformidad,Abierta,"36.23. Atención en salud a víctimas de violencia sexual segun normatividad vigente: La ESE cuenta con documento protocolo de atención a víctimas de violencia sexual el cual tiene como objetivo garantizar la atención integral a toda víctima de violencia sexual de acorde a los criterios básicos e indispensables para el abordaje integral de las víctimas de violencia sexual, no se cuenta con soporte de socialización.",Administrador,calidad,,Misionales,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,5. Procesos Prioritarios,,,,
1606,No Conformidad,Abierta,"36.24. Aislamiento de pacientes que por su condición clínica lo requieran: La ESE cuenta con documento PT-MI-HO-64 aislamiento de paciente el cual define los lineamientos para los diferentes tipos de aislamiento bajo las precauciones universales, no se cuenta con soporte de medición de adherencia ni de socialización.",Administrador,calidad,,Misionales,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
,,,,,,,,,,5. Procesos Prioritarios,,,,
1607,No Conformidad,Abierta,"36.25. Documento que orienta la atención en salud de pacientes con problemas y trastornos en salud mental o consumo de sustancias psicoactivas: La ESE cuenta con documento guía clínica para la atención y manejo de la depresión en salud mental la cual tiene como objetivo establecer pautas de manejo de la depresión que permita un diagnóstico oportuno y manejo de los paciente con problemas de salud mental, al momento de la verificación no se cuenta con soporte de socialización con el personal de u...",Administrador,calidad,,Misionales,09/Mar/2025,,Resolución 3100 de 2019:,PE,NO,,-
